Departamento,Código da Disciplina,Descrição da Disciplina,Nível de Ensino,Curso(s),Carga Horária,Teórica/Prática,Cód. Pré-Requisitos,Cód. Co-Requisitos,Data da Apuração
COORDENAÇÃO DE REGISTRO ACADÊMICO - VG,8MECT.150,MECÂNICA TÉCNICA E RESISTÊNCIA DOS MATERIAIS,TÉCNICO INTEGRADO,TÉCNICO DE NÍVEL MÉDIO EM MECATRÔNICA,80,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
COORDENAÇÃO DE REGISTRO ACADÊMICO - VG,8MECT.151,PROCESSOS DE SOLDAGEM E MANUTENÇÃO MECÂNICA,TÉCNICO INTEGRADO,TÉCNICO DE NÍVEL MÉDIO EM MECATRÔNICA,80,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
COORDENAÇÃO DE REGISTRO ACADÊMICO - VG,8MECT.152,PROCESSOS DE USINAGEM,TÉCNICO INTEGRADO,TÉCNICO DE NÍVEL MÉDIO EM MECATRÔNICA,80,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
COORDENAÇÃO DE REGISTRO ACADÊMICO - VG,8MECT.153,QUALIDADE E SEGURANÇA DO TRABALHO,TÉCNICO INTEGRADO,TÉCNICO DE NÍVEL MÉDIO EM MECATRÔNICA,80,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,AED,ALGORITMOS E ESTRUTURAS DE DADOS,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM INFORMÁTICA , CURSO TÉCNICO EM INFORMÁTICA",36,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,AELE,ACIONAMENTOS ELÉTRICOS,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA",36,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,AIND,AUTOMAÇÃO INDUSTRIAL,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA",72,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,ALP,ALGORITMOS E LÓGICA DE PROGRAMAÇÃO,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM INFORMÁTICA , CURSO TÉCNICO EM INFORMÁTICA",72,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,AMC,ARQUITETURA E MANUTENÇÃO DE COMPUTADORES,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM INFORMÁTICA , CURSO TÉCNICO EM INFORMÁTICA",72,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,CAD,DESENHO AUXILIADO POR COMPUTADOR,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA",72,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,CECA,CIRCUITOS ELÉTRICOS DE CORRENTE ALTERNADA,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA",72,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,CECCPE,CIRCUITOS ELÉTRICOS DE CORRENTE CONTÍNUA E PRINCÍPIOS E ELETROMAGNETISMO,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA",72,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,DTEC,DESENHO TÉCNICO,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA",72,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,ELT,ELETRÔNICA,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA",72,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,EMP,EMPREENDEDORISMO,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM INFORMÁTICA , CURSO TÉCNICO EM INFORMÁTICA",36,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,EPNM,ELETROPNEUMÁTICA,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA",36,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,GQUAL,GESTÃO DA QUALIDADE,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA",72,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,ING,INGLÊS TÉCNICO,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM INFORMÁTICA , CURSO TÉCNICO EM INFORMÁTICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA",36,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,LAED,LABORATÓRIO DE ALGORITMOS E ESTRUTURAS DE DADOS,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM INFORMÁTICA , CURSO TÉCNICO EM INFORMÁTICA",36,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,LALP,LABORATÓRIO DE ALGORITMOS E LÓGICA DE PROGRAMAÇÃO,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM INFORMÁTICA , CURSO TÉCNICO EM INFORMÁTICA",72,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,LAMC1,LABORATÓRIO DE ARQUITETURA E MANUTENÇÃO DE COMPUTADORES,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM INFORMÁTICA , CURSO TÉCNICO EM INFORMÁTICA",72,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,LCECA,LABORATÓRIO DE CIRCUITOS ELÉTRICOS DE CORRENTE ALTERNADA,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA",36,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,LCECCPE,LABORATÓRIO DE CIRCUITOS ELÉTRICOS DE CORRENTE CONTÍNUA E PRINCÍPIOS DE ELETROMAGNETISMO,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA",36,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,LELT,LABORATÓRIO DE ELETRÔNICA,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA",36,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,LIB,LABORATÓRIO DE INFORMÁTICA BÁSICA,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM INFORMÁTICA , CURSO TÉCNICO EM INFORMÁTICA",36,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,LMELE,LABORATÓRIO DE MÁQUINAS ELÉTRICAS,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA",36,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,LPOO,LABORATÓRIO DE PROGRAMAÇÃO ORIENTADA A OBJETOS,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM INFORMÁTICA , CURSO TÉCNICO EM INFORMÁTICA",72,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,LPW1,LABORATÓRIO DE PROGRAMAÇÃO WEB 1,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM INFORMÁTICA , CURSO TÉCNICO EM INFORMÁTICA",72,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,MCT,MICROCONTROLADORES,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA",72,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,MELE,MAQUINAS ELÉTRICAS,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA",72,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,MMEC,MANUTENÇÃO MECÂNICA,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA",72,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,MTEC,MECÂNICA TÉCNICA,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA",36,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,MTR,METROLOGIA,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA",36,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,PCOMP,PROGRAMAÇÃO DE COMPUTADORES,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA",72,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,POO,PROGRAMAÇÃO ORIENTADA A OBJETOS,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM INFORMÁTICA , CURSO TÉCNICO EM INFORMÁTICA",36,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,PPROD,PROCESSOS DE PRODUÇÃO,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA",72,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,PW1,PROGRAMAÇÃO WEB 1,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM INFORMÁTICA , CURSO TÉCNICO EM INFORMÁTICA",36,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,RET,REDAÇÃO TÉCNICA,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM INFORMÁTICA , CURSO TÉCNICO EM INFORMÁTICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA",36,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,RMEM,RESISTÊNCIAS DOS MATERIAIS E ELEMENTOS DE MÁQUINAS,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA",72,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,ROB,ROBÓTICA,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA",72,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA CONVÊNIO SEMESTRAL - NS,SDIG,SISTEMAS DIGITAIS,TÉCNICO INTEGRADO,"CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA , CURSO TÉCNICO EM MECATRÔNICA",72,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA SEMESTRAL - AX,4FGE.16900,INTRODUÇÃO À SEGURANÇA DO TRABALHO - 1° SÉRIE,TÉCNICO INTEGRADO,TÉCNICO DE NÍVEL MÉDIO EM MECÂNICA,40,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA SEMESTRAL - AX,4FGE.16906,PROCESSOS DE USINAGEM I - 2° SÉRIE,TÉCNICO INTEGRADO,TÉCNICO DE NÍVEL MÉDIO EM MECÂNICA,40,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA SEMESTRAL - AX,4FGE.16909,HIDRÁULICA E PNEUMÁTICA - 3° SÉRIE,TÉCNICO INTEGRADO,TÉCNICO DE NÍVEL MÉDIO EM MECÂNICA,80,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA SEMESTRAL - AX,4FGE.16912,MOTORES ENDOTÉRMICOS - 3° SÉRIE,TÉCNICO INTEGRADO,TÉCNICO DE NÍVEL MÉDIO EM MECÂNICA,40,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA SEMESTRAL - AX,4MEC.112,TRATAMENTOS TÉRMICOS E FUNDIÇÃO,TÉCNICO INTEGRADO,"TÉCNICO EM MECÂNICA , TÉCNICO EM MECÂNICA (SUBSEQUENTE) , TÉCNICO EM MECÂNICA (SUBSEQUENTE) , TÉCNICO EM MECÂNICA",72,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA SEMESTRAL - AX,4MEC.59,CIÊNCIAS DOS MATERIAIS - 1° SÉRIE,TÉCNICO INTEGRADO,TÉCNICO DE NÍVEL MÉDIO EM MECÂNICA,40,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA SEMESTRAL - AX,4MEC.60,ENSAIOS DESTRUTIVOS - 2° SÉRIE,TÉCNICO INTEGRADO,TÉCNICO DE NÍVEL MÉDIO EM MECÂNICA,40,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA SEMESTRAL - AX,4MEC.61,CONTROLE AUTOMÁTICO DE PROCESSOS - 3° SÉRIE,TÉCNICO INTEGRADO,TÉCNICO DE NÍVEL MÉDIO EM MECÂNICA,40,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA SEMESTRAL - AX,4MEC.62,ENSAIOS NÃO DESTRUTIVOS - 3° SÉRIE,TÉCNICO INTEGRADO,TÉCNICO DE NÍVEL MÉDIO EM MECÂNICA,40,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA SEMESTRAL - AX,4MEC.63,MANUTENÇÃO MÁQUINAS E EQUIPAMENTOS INDUSTRIAIS - 3° SÉRIE,TÉCNICO INTEGRADO,TÉCNICO DE NÍVEL MÉDIO EM MECÂNICA,40,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA SEMESTRAL - AX,4MEC.64,TECNOLOGIA DA SOLDAGEM - 3° SÉRIE,TÉCNICO INTEGRADO,TÉCNICO DE NÍVEL MÉDIO EM MECÂNICA,40,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA SEMESTRAL - AX,4TMEC.100,CIÊNCIAS DOS MATERIAIS E METALOGRAFIA,TÉCNICO INTEGRADO,"TÉCNICO EM MECÂNICA , TÉCNICO EM MECÂNICA (SUBSEQUENTE) , TÉCNICO EM MECÂNICA (SUBSEQUENTE) , TÉCNICO EM MECÂNICA",72,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA SEMESTRAL - AX,4TMEC.102,ENSAIOS DESTRUTIVOS,TÉCNICO INTEGRADO,"TÉCNICO EM MECÂNICA , TÉCNICO EM MECÂNICA (SUBSEQUENTE) , TÉCNICO EM MECÂNICA (SUBSEQUENTE) , TÉCNICO EM MECÂNICA",36,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA SEMESTRAL - AX,4TMEC.103,ENSAIOS NÃO DESTRUTIVOS,TÉCNICO INTEGRADO,"TÉCNICO EM MECÂNICA , TÉCNICO EM MECÂNICA (SUBSEQUENTE) , TÉCNICO EM MECÂNICA (SUBSEQUENTE) , TÉCNICO EM MECÂNICA",36,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA SEMESTRAL - AX,4TMEC.104,FUNDAMENTOS DA MATEMÁTICA E FÍSICA APLICADAS,TÉCNICO INTEGRADO,"TÉCNICO EM MECÂNICA , TÉCNICO EM MECÂNICA (SUBSEQUENTE) , TÉCNICO EM MECÂNICA (SUBSEQUENTE) , TÉCNICO EM MECÂNICA",36,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA SEMESTRAL - AX,4TMEC.105,SEGURANÇA DO TRABALHO,TÉCNICO INTEGRADO,"TÉCNICO EM MECÂNICA , TÉCNICO EM MECÂNICA (SUBSEQUENTE) , TÉCNICO EM MECÂNICA (SUBSEQUENTE) , TÉCNICO EM MECÂNICA",36,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA SEMESTRAL - AX,4TMEC.106,MÁQUINAS DE FLUXO,TÉCNICO INTEGRADO,"TÉCNICO EM MECÂNICA , TÉCNICO EM MECÂNICA (SUBSEQUENTE) , TÉCNICO EM MECÂNICA (SUBSEQUENTE) , TÉCNICO EM MECÂNICA",36,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA SEMESTRAL - AX,4TMEC.109,MECÂNICA TÉCNICA E RESISTÊNCIA DOS MATERIAIS I,TÉCNICO INTEGRADO,"TÉCNICO EM MECÂNICA , TÉCNICO EM MECÂNICA (SUBSEQUENTE) , TÉCNICO EM MECÂNICA (SUBSEQUENTE) , TÉCNICO EM MECÂNICA",36,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA SEMESTRAL - AX,4TMEC.110,PROCESSOS DE USINAGEM I,TÉCNICO INTEGRADO,"TÉCNICO EM MECÂNICA , TÉCNICO EM MECÂNICA (SUBSEQUENTE) , TÉCNICO EM MECÂNICA (SUBSEQUENTE) , TÉCNICO EM MECÂNICA",36,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA SEMESTRAL - AX,4TMEC.111,PROCESSOS DE USINAGEM II,TÉCNICO INTEGRADO,"TÉCNICO EM MECÂNICA , TÉCNICO EM MECÂNICA (SUBSEQUENTE) , TÉCNICO EM MECÂNICA (SUBSEQUENTE) , TÉCNICO EM MECÂNICA",72,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA SEMESTRAL - AX,4TMEC.113,CALDEIRARIA,TÉCNICO INTEGRADO,"TÉCNICO EM MECÂNICA , TÉCNICO EM MECÂNICA (SUBSEQUENTE) , TÉCNICO EM MECÂNICA (SUBSEQUENTE) , TÉCNICO EM MECÂNICA",36,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA SEMESTRAL - AX,4TMEC.114,CONTROLE AUTOMÁTICO DE PROCESSOS,TÉCNICO INTEGRADO,"TÉCNICO EM MECÂNICA , TÉCNICO EM MECÂNICA (SUBSEQUENTE) , TÉCNICO EM MECÂNICA (SUBSEQUENTE) , TÉCNICO EM MECÂNICA",36,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA SEMESTRAL - AX,4TMEC.118,HIDRÁULICA E PNEUMÁTICA,TÉCNICO INTEGRADO,"TÉCNICO EM MECÂNICA , TÉCNICO EM MECÂNICA (SUBSEQUENTE) , TÉCNICO EM MECÂNICA (SUBSEQUENTE) , TÉCNICO EM MECÂNICA",72,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA SEMESTRAL - AX,4TMEC.120,MANUTENÇÃO DE MÁQUINAS E EQUIPAMENTOS INDUSTRIAIS,TÉCNICO INTEGRADO,"TÉCNICO EM MECÂNICA (SUBSEQUENTE) , TÉCNICO EM MECÂNICA",72,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA SEMESTRAL - AX,4TMEC.121,MÁQUINAS TÉRMICAS,TÉCNICO INTEGRADO,"TÉCNICO EM MECÂNICA , TÉCNICO EM MECÂNICA (SUBSEQUENTE) , TÉCNICO EM MECÂNICA (SUBSEQUENTE) , TÉCNICO EM MECÂNICA",36,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA SEMESTRAL - AX,4TMEC.122,MECÂNICA TÉCNICA E RESISTÊNCIA DOS MATERIAIS II,TÉCNICO INTEGRADO,"TÉCNICO EM MECÂNICA (SUBSEQUENTE) , TÉCNICO EM MECÂNICA",36,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA SEMESTRAL - AX,4TMEC.123,MOTORES ENDOTÉRMICOS,TÉCNICO INTEGRADO,"TÉCNICO EM MECÂNICA , TÉCNICO EM MECÂNICA (SUBSEQUENTE) , TÉCNICO EM MECÂNICA (SUBSEQUENTE) , TÉCNICO EM MECÂNICA",36,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA SEMESTRAL - AX,4TMEC.124,REFRIGERAÇÃO,TÉCNICO INTEGRADO,"TÉCNICO EM MECÂNICA , TÉCNICO EM MECÂNICA (SUBSEQUENTE) , TÉCNICO EM MECÂNICA (SUBSEQUENTE) , TÉCNICO EM MECÂNICA",36,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
CRA SEMESTRAL - AX,4TMEC.126,MANUTENÇÃO DE MÁQUINAS E EQUIPAMENTOS INDUSTRIAIS,TÉCNICO INTEGRADO,"TÉCNICO EM MECÂNICA , TÉCNICO EM MECÂNICA (SUBSEQUENTE)",36,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
